course_desc,course_number,course_prefix,course_title,dept_name,inst_ipeds,metadata,num_units
"This course is a survey of the continuing development of the United States from the end of Reconstruction to the present time. Emphasizes the social and political structure, and analyzes the major historical forces, movements, and cultural developments that have brought the United States to its present position.",282,HIST,Introduction to American History II,History,141574,Prerequisites: ENG 100 with a grade of C or betterORInstructor approval.; Recommended Course Preparation: HIST152- World History since 1500; Contact Hours: 3 lecture,3
"This course will increase students' awareness and acceptance of their own personal and cultural values and background, develop learning strategies and communication skills, and address personal attitudes and barriers so as to provide opportunity for educational and career success. This is repeatable for credit. (Formerly SSCI 101)",115,IS,Self-Development,IS,141574,Prerequisites: None.; Contact Hours: 3 lecture,3
"This course provides students with problem-solving and quantitative reasoning skills essential in business. Beginning with a review of relevant concepts from algebra, it covers topics in the mathematics of finance, calculus emphasizing business applications, probability, and introductory statistics. This course uses a financial calculator and spreadsheets.",250,BUS,Applied Mathematics in Business,BUS,141574,Prerequisites: Placement in MATH 135 or equivalent or higherORinstructor approval.; Contact Hours: 3 lecture,3
This terminal course in the DMED video production program will require students to apply all appropriate skills and knowledge gained in the Associate in Science DMED degree program to produce a final ten-minute production.  (Formerly TVPR 292),292,DMED,Media Project Production,DMED,141574,Prerequisites: DMED 291 with a grade of C or betterANDDMED 294 with a grade of C or betterORinstructor approval.; Contact Hours: 3 lecture,3
"Field Experience in Education is a culmination of the knowledge, skills, and dispositions learned in the Associate in Science in Teaching (AST) program. Students will engage in observations of, and personal reflection on, effective teaching practices and successful student interactions. They will also engage in seminar discussions with their peers about their experiences and observations in the classroom. Students will have the opportunity to work with classroom teachers at the elementary, middle, and/or high school levels to give them a range of exposure to the K-12 educational experience. 45 hours of field experience is required (students can apply 10 hours of field experience from ED 291 and 10 hours of field experience from ED 285 toward the total of 45 hours).",295,ED,Field Experience in Education,ED,141574,Prerequisites: ED 277 with a grade of C or betterORED 285 with a grade of C or betterORED 290 with a grade of C or betterORED 291 with a grade of C or betterORinstructor approval.; Contact Hours: 1 lecture,1
"This is an introductory course in human geography. It examines patterns of population and migration, cultural diffusion and change, globalization, economic development, political systems, and agriculture and urbanization, with an emphasis on the ways human activities shape the natural environment. (Formerly GEOG 151)",151,GEO,Geography and Contemporary Society,GEO,141574,Prerequisites: None.; Contact Hours: 3 lecture,3
The cloud provides so many advantages over on-premise hosting of systems and data.  There are many security challenges due to locating systems and data in an internet-accessible environment.  This course will address the security challenges and remedies of hosting applications and data in the cloud.,284,ICS,Cloud Security,ICS,141574,Prerequisites: ICS 281 with a grade of C or betterORinstructor approval.; Contact Hours: 3 lecture,3
This course introduces basic entrepreneurial business concepts and how these concepts are interconnected in determining the initial feasibility of an undeveloped original business idea.   It illustrates the search for the unknowns that most new business ventures face.  This course is intended as an introduction to the study of fundamental business factors and practices essential to the construction of a simple business model.   This simplified business model may serve in the future as the foundation from which a more rigorous comprehensive and intricate formal business plan is written.   This introductory course is intended for both business and non-business students seeking to learn about the rudiments of the formation of a business.,120,ENT,Introduction to Entrepreneurship,ENT,141574,Prerequisites: Placement in ENG 100ORinstructor approval.; Contact Hours: 3 lecture,3
"This course provides students with supplemental algebra instruction that directly supports the topics covered in MATH 103, College Algebra. Course topics are tailored to MATH 103 and may include linear equations and inequalities, graphing, linear systems, properties of exponents, operations on polynomials, factoring, rational and radical expressions and equations, quadratic equations, and applications.",88,MATH,College Algebra Companion,Mathematics,141574,Prerequisites: Appropriate math placement.; Contact Hours: 2 lecture,2
"This course introduces the basic principles of marketing, menu planning, service styles, nutrition, sanitation and safety, purchasing and control systems as they apply to food and beverage management in an operational setting. The class provides practical applications for effectively managing resources for food and beverage industry operations.",154,HOST,Food and Beverage Operations,HOST,141574,Prerequisites: None.; Recommended Course Preparation: HOST101- Introduction to Hospitality and Tourism; Contact Hours: 3 lecture,3
"This course is an introduction to the use of the computer as a painting tool.  Studio experience will explore digital painting techniques as used for personal expression, production design, concept art, matte painting, and texture mapping.  Emphasis will also be placed on developing an aesthetic criteria for evaluation.",156,ART,Digital Painting,Art,141574,Prerequisites: ART 112 with a grade of C or better.; Recommended Course Preparation: ART113- Introduction to DrawingART113D- Introduction to Digital DrawingART123- Introduction to PaintingART214- Introduction to Life Drawing; Contact Hours: 6 other,3
"An introduction to the reading, reasoning, and writing skills essential to succeed in ENG 100.  This six-credit course, through practice in analytical reading, extended discussion, summarizing of concepts, and incorporating ideas into writing, will familiarize new and returning students with the components of college-level critical thinking and composition.",24,ENG,"Reading, Reasoning, & Writing",English,141574,Prerequisites: Placement in ENG 16ORplacement in ENG 24ORequivalentORLanguage Arts Division Chair approval.; Contact Hours: 6 lecture,6
"This is an introductory course that is designed to give students studio experience in the technique of printmaking. Students will be introduced to various approaches to printmaking which include woodcut, monotype, intaglio, relief printmaking, etching, and screenprinting.",104,ART,Introduction to Printmaking,Art,141574,Prerequisites: None.; Recommended Course Preparation: ART101- Introduction to the Visual ArtsART113- Introduction to Drawing; Contact Hours: 6 other,3
"This is an introductory class for students interested in becoming educational assistants, as well as teachers‚ in elementary, secondary, or special education classrooms. Through a balanced literacy approach, instruction will include all areas of Language Arts, including listening, speaking, reading, and writing. The major characteristics of multi-level literacy instruction and assessment techniques will also be examined. Students will complete 10 hours of field experience, which will lead to the final project of a case study.",291,ED,Developing Language and Literacy I,ED,141574,Prerequisites: Placement in ENG 100ORequivalentORinstructor approval.; Contact Hours: 3 lecture,3
"Writing clear, effective prose based on the writer's own experience and ideas.",211,ENG,Autobiographical Writing,English,141574,Prerequisites: ENG 100 with a grade of C or betterORequivalentORLanguage Arts Division approval.; Contact Hours: 3 lecture,3
"This course provides a foundation of interface design skills, techniques, and principles necessary to design visually effective, user-friendly web sites. Through lessons, demonstrations, and hands-on projects, this course explores how the fundamental elements and principles of graphic design are applied through the design process for creating interactive interfaces. Students go through the analysis, information architecture, conceptual planning, and visual layout designing stages of the web design process, and document their findings through client documentation and presentations.",229,ART,Interface Design I,Art,141574,Prerequisites: ART 112 with a grade of C or betterORequivalentORinstructor approval.; Contact Hours: 6 other,3
"This course studies trigonometric functions, analytic geometry, polar coordinates, vectors, and related topics. This course is the second part of the precalculus sequence.",140,MATH,Precalculus:  Trigonometry and Analytic Geometry,Mathematics,141574,Prerequisites: MATH 135 with a grade of C or better.; Recommended Course Preparation: ENG100- Composition I; Contact Hours: 3 lecture,3
"This course will provide students with an understanding of the major concepts in the following plant biology disciplines: structures, functions and propagation of vascular plants, biotic and abiotic forces that have shaped the Hawaiian islands and their impact on evolution, and distribution and endangerment of Hawaiian flora. It provides students with an understanding of Hawaiian flora by origin, development, composition, and cultural and economic uses.",130,BOT,Plants in the Hawaiian Environment,BOT,141574,Prerequisites: BOT 130L with a grade of C or betterorconcurrently enrolled in BOT 130LANDPlacement in ENG 100.; Contact Hours: 3 lecture,3
"This course introduces the student to 3D modeling using CAD/CAM mechanical design automation software. Topics included are: sketching, orthographic projection, descriptive geometry, dimensioning, section views, auxiliary views, primary and secondary views, threads, fasteners, and production drawings. Students will build parametric models of parts and assemblies and make drawings of those parts and assemblies. The student will study CAD/CAM software configurations and translate parametric models to produce prototypes using various manufacturing methods. The course will also cover basic machine safety and operation. (Formerly IIT 151)",151,MECH,Technical Design and Prototyping,MECH,141574,"Prerequisites: None.; Contact Hours: 3 lecture, 3 lab",4
"This course familiarizes students with different agricultural operations/systems in Hawaiʻi through lectures, research, student presentations, guest speakers, and/or field trips. (Formerly PBT 100)",100,AG,Orientation to Hawai‘i Agriculture Industry,AG,141574,Prerequisites: None.; Contact Hours: 1 lecture,1
"An introduction to macroeconomics–the study of the overall economy. Topics include the determination of national income, causes and effects of inflation, unemployment, and income inequality; causes and consequences of international differences in economic growth; sources of business cycle expansions and contractions; role of government policy in stabilizing the economy and promoting long-term growth; financial markets and monetary policy; taxes, spending, consequences of budget deficits, determination of trade imbalances, exchange rate fluctuations, and balance of payment crises.",131,ECON,Principles of Macroeconomics,ECON,141574,Prerequisites: None.; Contact Hours: 3 lecture,3
"Students will learn concepts, principles, and tools used in Data Analytics.  An introduction to the R statistical programming language will be provided.  Students will analyze data using both R and Python.",262,ICS,Data Analysis Using R and Python,ICS,141574,Prerequisites: ICS 110P with a grade of C or betterANDICS 129 with a grade of C or betterANDICS 235 with a grade of C or better or concurrently enrolled in ICS 235ORinstructor approval.; Contact Hours: 3 lecture,3
"Introduces plant anatomy and physiology. Discusses plant nutrients, moisture, environmental requirements, and plant propagation. Studies culture and production techniques for selected ornamental crops. (Formerly PBT 200)",200,AG,Principles of Horticulture,AG,141574,Prerequisites: AG 200L with a grade of C or betterorconcurrently enrolled in AG 200LANDCHEM 151 with a grade of C or betterorconcurrently enrolled in CHEM 151ANDCHEM 151L with a grade of C or betterorconcurrently enrolled in CHEM 151LORCHEM 161 with a grade of C or betterorconcurrently enrolled in CHEM 161ANDCHEM 161L with a grade of C or betterorconcurrently enrolled in CHEM 161LORGEOG 101 with a grade of C or betterorconcurrently enrolled in GEOG 101ANDGEOG 101L with a grade of C or betterorconcurrently enrolled in GEOG 101LANDBOT 130 with a grade of C or betterORAG110 with a grade of C or betterORBOT 101 with a grade of C or betterORAG 112 with a grade of C or betterORBIOL 171 with a grade of C or betterORinstructor approval.; Contact Hours: 3 lecture,3
Introduction to human biological evolution and the archaeology of culture in the world prior to 1500 CE.,151,ANTH,Emerging Humanity,ANTH,141574,Prerequisites: Placement in ENG 100.; Contact Hours: 3 lecture,3
"This course surveys the business environment, establishing a business entity, decision-making processes, marketing assessments, financing, operations considerations, and government regulations as they relate to the development of a formal business plan. It is designed for those who wish to start or are currently operating their own business.",125,ENT,Starting a Business,ENT,141574,Prerequisites: ENG 16 with a grade of CR or concurrently enrolled in ENG 16ORENG 24 with a grade of CR or concurrently enrolled in ENG 24ORENG 22 with a grade of CR or concurrently enrolled in ENG 22ORPlacement in ENG 100ORinstructor approval.; Recommended Course Preparation: BUS120- Principles of BusinessMKT120- Principles of Marketing; Contact Hours: 3 lecture,3
"This course addresses the study and application of the variety of service styles and techniques practiced by industry with special emphasis on the importance of the relationship coordination between the front and the back of the house. It includes the study of the principles, practices, responsibilities, and liabilities associated with alcohol service.",160,CULN,Dining Room Operations,CULN,141574,Prerequisites: CULN 112 with a grade of C or betterorconcurrently enrolled in CULN 112ANDCULN 223 with a grade of C or betterorconcurrently enrolled in CULN 223ORInstructor approval.; Contact Hours: 12 other,5
"This course offers fundamental training in the skills needed for auditioning and performing in musicals. Topics include character analysis, standard musical theater repertoire, auditioning and performance techniques.  Activities include group choreography, ensemble and solo singing, and culminate in a final performance. No prior experience required.",229,MUS,Musical Theater,MUS,141574,"Prerequisites: Ability to pass an audition by singing in tune and/or exhibiting basic dance technique; or approval of instructor.; Recommended Course Preparation: DNCE121- Beginning Ballet TechniqueDNCE131- Beginning Contemporary Dance TechniqueMUS114- College ChorusMUS121B- Voice 1THEA101- Introduction to Drama and Theatre; Contact Hours: 2 lecture, 1 lab",2
"Introduction to the modern revival of voyaging arts in Hawaiʻi and the Pacific. Relearning the traditional knowledge of voyaging and navigation. Skills needed to prepare, sail, and navigate double hull voyaging canoes along with an overview of weather and sea conditions in Hawaiʻi and the Pacific.",282,HWST,Hoʻokele II: Hawaiian Voyaging and Seamanship,HWST,141574,Prerequisites: HWST 281 with a grade of C or betterORinstructor approval.; Contact Hours: 3 lecture,3
"This course offers an opportunity to study and play guitar ensemble literature from the Renaissance to the present: duets, trios, quartets, and larger groups. May be repeated for additional credits.",103,MUS,Guitar Ensemble 1,MUS,141574,"Prerequisites: None.; Recommended Course Preparation: MUS121D- Guitar 1; Contact Hours: 2 lecture, 1 lab",2
"This course is a survey of the development of the North American continent beginning with the arrival of Europeans and proceeding through the periods of exploration, colonization, revolution, and expansion up to the Civil War and Reconstruction. Emphasis is placed on the social and political evolution of the United States.",281,HIST,Introduction to American History I,History,141574,Prerequisites: ENG 100 with a grade of CorbetterORInstructor approval.; Recommended Course Preparation: HIST152- World History since 1500; Contact Hours: 3 lecture,3
"An introduction to the study of animal life. Basic principles of biology are covered, including the role of plants as primary producers of chemical energy. The mechanisms of digestion, circulation, osmoregulation, excretion, locomotion, nerve action, and reproduction in representative animals are discussed. The chemical and cellular mechanisms involved in the transmission of inheritance are studied. The evolution of plant and animal life, the interaction of organisms in their environment, food chains and trophic levels, and ecological distributions are introduced. Representative animal phyla, including both invertebrates and vertebrates, are studied from the viewpoint of systematics and structural characters. This course is designed to provide the student with basic information and vocabulary in preparation for advanced courses in zoology and biology. Class meets for 3 hours of lecture per week.",101,ZOOL,Principles of Zoology,ZOOL,141574,Prerequisites: Placement in ENG 100.; Contact Hours: 3 lecture,3
"This course is based on the Registered Behavior Technician (RBT) Task List, which is part of an internationally recognized 40-hour RBT training that equips professionals with the highest level of Applied Behavior Analytic training. 

The program is offered independent of the Behavior Analyst Certification Board (BACB). As the number of children diagnosed with Autism Spectrum Disorder (ASD) continues to increase, so does the need for specially trained and credentialed (certified) professionals and caregivers in the area of Applied Behavior Analysis (ABA). The training covers measurement, assessment, skill acquisition, behavior reduction, documentation and reporting, and professional conduct and scope of practice. In addition to the 40-hour training, students will complete a competency assessment administered by a Board Certified Behavior Analyst (BCBA), which involves an interview and direct observation of competencies based on the RBT Task List. Upon completion of this course, students will be eligible to apply for the RBT examination for their RBT credential.",143,ED,Registered Behavior Technician Training Credential,ED,141574,Prerequisites: None.; Contact Hours: 1 lecture,1
"This course is the study of steady-state AC power analysis, variable-frequency circuit analysis, Laplace transforms and their application to circuits, and Fourier transforms and their applications to circuits. (Formerly EE 213)",213,ECE,Basic Circuit Analysis II,ECE,141574,"Prerequisites: ECE 211 with a grade of C or betterANDMATH 244 with a grade of C or betterorconcurrently enrolled in MATH 244.; Contact Hours: 3 lecture, 3 lab",4
"An overview of the fundamentals of computer science, emphasizing problem solving, algorithm development, implementation, and debugging/testing using an object-oriented programming language.",111,ICS,Introduction to Computer Science I,ICS,141574,Prerequisites: ENG 22 with a grade of CRORENG 24 with a grade of CR or higherANDMATH 82X with a grade of CRORin a higher MATH STEM track courseORinstructor approval.; Contact Hours: 3 lecture,3
"This course offers students an opportunity to study and play increasingly difficult Hawaiian repertoire. The group focuses on creating vocal and instrumental arrangements from both contemporary and traditional Hawaiian literature, with an emphasis on originality with regard to compositions and arrangements. This course is repeatable for credit.",113,MUS,Hawaiian Ensemble 2,MUS,141574,"Prerequisites: MUS 112 with a grade of C or betterORinstructor approval.; Recommended Course Preparation: MUS108- Music FundamentalsMUS121D- Guitar 1MUS121Z- 'Ukulele 1; Contact Hours: 2 lecture, 1 lab",2
"This course provides an introduction to the cultures, languages, and histories of the Philippines and Filipinos in diaspora. This introductory course will provide an overview of the historical and contemporary experiences of Filipinos in Hawai‘i, the continental United States, and the global diaspora, focusing primarily on issues related to race, ethnicity, culture, place, representation, and globalization. Using a social sciences approach we will use various theories to specifically examine how social processes and structures (such as shared histories of U.S. colonialism in the Philippines and in Hawai‘i and plantation society and culture in the islands) help us understand the societal dynamics of present-day Filipino communities and their relationships to Native Hawaiians, Pacific Islanders and other communities in Hawai‘i. (Formerly ASAN 107)",107,FIL,Introduction to Filipino Studies,FIL,141574,Prerequisites: Placement in ENG 100ORequivalentORinstructor approval.; Contact Hours: 3 lecture,3
"This course is a continuation of the study of Beginning Contemporary Dance Technique. Technical skills and processes, with an emphasis on developing personal responsibility and discipline. Students further develop body alignment, physical conditioning, dance steps, actions, exercises, and combinations.  A variety of music is used. May be repeated once for additional credit.",132,DNCE,Continuing Contemporary Dance Technique,DNCE,141574,"Prerequisites: DNCE 131 with a grade of C or betterORequivalentORinstructor approval; Contact Hours: 1 lecture, 3 other",3
"An interdisciplinary introductory course which looks at the gender roles and relationships between women and men and among women, historically and in contemporary societies. Examines the social, cultural, historical, and political influences on the status of women. Presents women's experiences from diverse backgrounds, social structures, and cultures. (Formerly WS 151.)",151,WGSS,"Introduction to Women, Gender and Sexuality Studies",WGSS,141574,Prerequisites: None.; Contact Hours: 3 lecture,3
"This course explores media literacy, ethics, and law. Ethical principles and standards are explored in relation to digital media and Internet content. Course topics include: media and democracy, deconstructing media messages, copyright and intellectual property, digital media distribution, global perspectives on media, and the social responsibility of media makers. The course explores the advertising, journalism, television, film, and gaming industries.",160,DMED,Media Literacy and Ethics,DMED,141574,Prerequisites: Concurrently enrolled in ENG 22ORplacement in ENG 100.; Contact Hours: 3 lecture,3
"This course is a continuation of Intermediate Korean I (KOR 201). This course covers all four language skills at the intermediate level in Korean: listening, speaking, reading, and writing. Vocabulary and grammar are also emphasized. This course aims to develop students' communicative skills in oral and written modes. Instructional activities aim to help students to comprehend reading and listening passages on culturally specific topics in Korea and to engage in formal and informal conversations in a real-life situation. Korean culture is introduced and embedded throughout the course.",202,KOR,Intermediate Korean II,KOR,141574,Prerequisites: KOR 201 with a grade of C or betterORequivalentORinstructor approval.; Contact Hours: 4 lecture,4
"This course is an introduction to contemporary dance technical skills and creative processes for the beginner. No dance experience is necessary. Students learn body alignment, physical conditioning, dance actions, exercises, and combinations. A variety of music is used. May be repeated once for additional credit.",131,DNCE,Beginning Contemporary Dance Technique,DNCE,141574,"Prerequisites: None.; Contact Hours: 1 lecture, 3 other",3
"This course provides the student with the knowledge and skills to manage, maintain, troubleshoot, install, operate and configure basic network infrastructure, as well as to describe networking technologies, basic design principles, and adhere to wiring standards and use testing tools. The course also introduces the student to network security concepts.",184,ICS,Introduction to Networking,ICS,141574,Prerequisites: None.; Contact Hours: 3 lecture,3
"Performance traditions of Africa, Asia, Australia, Europe, North America, and the Pacific from the 5th century B.C. to the present. Analysis of political, religious, and technological conditions of theatre.   (Formerly DRAM 101)",101,THEA,Introduction to Drama and Theatre,THEA,141574,Prerequisites: None.; Contact Hours: 3 lecture,3
Partnership in Education focuses on  the skills necessary for working effectively with families of diverse students including those with disabilities.  Instruction will include family system theory; characteristics/functions of families; relevant law and policy such as the Individuals with Disabilities in Education Act (IDEA) and requirements for family participation; strategies for communication and collaboration with diverse families. This coursework includes preparation to apply knowledge and skills in important key concepts and methods used in special education.,283,ED,Family-Professional Partnerships in Education,ED,141574,Prerequisites: Placement in ENG 100ORinstructor approval.; Contact Hours: 3 lecture,3
This course is a continuation of AMT 154 with a detailed examination of the modern technologies of current production electronic suspension and steering systems. Professional level diagnostic procedures and techniques will be emphasized.,164,AMT,Advanced Suspension and Steering Systems,AMT,141574,Prerequisites: AMT 129 with a grade of C or betterANDAMT 154 with a grade of C or betterANDCompleted or concurrently enrolled in ENG 100 or equivalent or higherANDCompleted or concurrently enrolled in MATH 100ORCompleted or concurrently enrolled in QM 107C or equivalent or higher.; Contact Hours: 2 other,1
"Survey major events, themes, and issues that make up the diverse histories of Oceania, including Hawaiʻi, from ancestral origins to the present, with an emphasis on writing.",288,HIST,Oceania Survey,History,141574,Prerequisites: ENG 100 with a grade of C or betterORequivalentORinstructor approval.; Contact Hours: 3 lecture,3
"This course is the first semester of a comprehensive study of organic chemistry including: molecular structure, nomenclature, stereochemistry, spectroscopy, reactions, reaction mechanisms, and synthesis of organic compounds. (Formerly lecture part of CHEM 272B.)",272,CHEM,Organic Chemistry I,Chemistry,141574,Prerequisites: CHEM 162 with a grade of C or betterORCHEM 162B with a grade of C or betterORequivalentORinstructor approval.; Contact Hours: 3 lecture,3
"This course covers the fundamentals of microbiology and the role of microorganisms in the environment and in human affairs. Bacteria, viruses, fungi, algae, and protozoa are described, and their importance is discussed. Other topics include cell structure and metabolism, microbial genetics, pathology and epidemiology, and principles of immunology. Emphasis is given to medical aspects of bacterial and viral diseases, immunology, and chemotherapy.",130,MICR,General Microbiology,MICR,141574,Prerequisites: Placement in ENG 100.; Contact Hours: 3 lecture,3
"Students enrolled in this course will study fiction and non-fiction storytelling forms in film and video.  Various genres will be explored and examined.  Brainstorming, concepts, treatments, pitching, storyboarding, and scriptwriting formats will be emphasized.  Students will produce their own scripts for both film projects shot on video and television projects.  (Formerly TVPR 211)",211,DMED,Intro to Film & Video Storytelling & Scriptwriting,DMED,141574,Prerequisites: Placement in ENG 100ANDDMED 151 with a grade of C or betterORinstructor approval.; Recommended Course Preparation: ENG100- Composition IMATH100- Survey of Mathematics; Contact Hours: 3 lecture,3
This beginning drawing course introduces general drawing and compositional principles. Elements of design will be addressed in depth and a variety of materials and techniques will be used. No prior experience required.,113,ART,Introduction to Drawing,Art,141574,Prerequisites: None.; Recommended Course Preparation: ART101- Introduction to the Visual Arts; Contact Hours: 6 other,3
"This course is an investigation of the figure concerning anatomical construction, light, space, diagrammatic analysis, and thematic content through the process of drawing.",214,ART,Introduction to Life Drawing,Art,141574,Prerequisites: ART 113 with a grade of C or betterORinstructor approval.; Recommended Course Preparation: ART101- Introduction to the Visual ArtsART213- Intermediate Drawing; Contact Hours: 6 other,3
"This is a foundation course in two-dimensional design in visual arts. The emphasis is on basic concepts, elements, and principles of compositional organization and how they can be applied within visual problem-solving.",115,ART,Introduction to Design,Art,141574,Prerequisites: None.; Recommended Course Preparation: ART101- Introduction to the Visual ArtsART113- Introduction to Drawing; Contact Hours: 6 other,3
"This course is a survey of the history of the Hawaiian Islands from Polynesian origins to contemporary multi-cultural society.  The course focuses on social, economic, and political developments through history, further examining the Hawaiian responses to these developments.",284,HIST,History of the Hawaiian Islands,History,141574,Prerequisites: ENG 100 with a grade of C or betterORequivalentORinstructor approval.; Contact Hours: 3 lecture,3
"This course refines and builds on the introductory abilities, knowledge, and skills of basic camera operation, and basic lighting equipment and techniques from the prerequisite TVPR 126.  Students will apply that technical knowledge to specific projects.  Projects will include criticism and duplication of existing film and video scenes, then move on to creation of independent student projects selected from various genres including narrative drama, news, public service, and documentary storytelling.  (Formerly TVPR 226)",226,DMED,"Applied Digital Camera Operation, Composition, & Lighting",DMED,141574,Prerequisites: DMED 126 with a grade of C or betterANDDMED 151 with a grade of C or betterANDDMED 252 with a grade of C or better or concurrent enrollment in DMED 252ORinstructor approval.; Contact Hours: 3 lecture,3
"This course is the second semester of a comprehensive study of organic chemistry including: molecular structure, nomenclature, stereochemistry, spectroscopy, reactions, reaction mechanisms, and synthesis of organic compounds. (Formerly lecture part of CHEM 273B.)",273,CHEM,Organic Chemistry II,Chemistry,141574,Prerequisites: CHEM 272 with a grade of C or betterORCHEM 272B with a grade of C or betterORequivalentORinstructor approval.; Contact Hours: 3 lecture,3
"Reinforce and strengthen problem-solving skills using abstract data types and introduce software development practices. Emphasize the use of searching and sorting algorithms and their complexity, recursion, object-oriented programming, and data structures.",211,ICS,Introduction to Computer Science II,ICS,141574,Prerequisites: ICS 111 with a grade of C or betterORinstructor approval.; Contact Hours: 3 lecture,3
This course is an analysis of comprehensive business problems and problem-solving utilizing the application of appropriate contemporary management and business principles and practices. This is a capstone course and should be completed in the last semester.,200,MGT,Integrated Topics in Management,MGT,141574,Prerequisites: BUS 120 with a grade of C or betterANDMGT 120 with a grade of C or betterANDMGT 124 with a grade of C or betterANDMKT 120 with a grade of C or betterANDMGT 121 with a grade of C or betterANDMGT 122 with a grade of C or betterANDACC 124 with a grade of C or better or ACC 201 with a grade of C or better.; Contact Hours: 3 lecture,3
"Continuation of BIOL 171. Topics covered include anatomy and physiology of plants and animals, systematics of plants and animals, and ecology of populations and communities.",172,BIOL,Introduction to Biology II,Biology,141574,Prerequisites: BIOL 171 with a grade of C or betterANDBIOL 171L with a grade of C or betterANDBIOL 172L with a grade of C or better or concurrently enrolled in BIOL 172L.; Contact Hours: 3 lecture,3
"This course covers the fundamentals of fluid power and fluid power systems. Students will learn the operating principles and components of hydraulic and pneumatic systems, including pumps, compressors, and actuating devices. Students will learn to design, configure, and troubleshoot hydraulic and pneumatic systems for industrial automation and process control, incorporating automated actuator control and fail-safe interlocks into the design process. Facilitated learning and practical exercises reinforce the learning. (Formerly IIT 121)",121,MECH,Electro-Hydraulics and Pneumatics,MECH,141574,Prerequisites: None.; Contact Hours: 3 lecture,3
"This course is a study of the overall concept of purchasing and receiving practices and cost control systems associated with commercial restaurants, hotels, and institutional settings. Content includes the flow of foods in a food service operation, purchasing methods, (purchasing, receiving, storing, issuing) legal and ethical considerations of purchasing, and controlling inventory, and costs.",273,CULN,Culinary Purchasing and Cost Management,CULN,141574,Prerequisites: CULN 111 with a grade of C or betterANDCULN 125 with a grade of C or betterANDMATH 100 with a grade of C or betterorhigherORInstructor approval.; Recommended Course Preparation: CULN112- Sanitation and Safety; Contact Hours: 3 lecture,3
"This course introduces students to the geography, societies, histories, cultures, contemporary issues, and arts of Oceania, including Hawaiʻi. Combines lecture and discussion that emphasize Pacific Islander perspectives and experiences.",108,PACS,Pacific Worlds: Introduction to Pacific Islands Studies,PACS,141574,Prerequisites: Placement in ENG 100ORInstructor approval.; Contact Hours: 3 lecture,3
Introduction to philosophy as it has manifested itself differently across cultures throughout the world before 1500.,130,PHIL,Introduction to World Philosophy I,Philosophy,141574,Prerequisites: None.; Contact Hours: 3 lecture,3
"This course explores the organizational, personal, and interpersonal aspects of working as a teacher in schools.  Course content will prepare students for membership and leadership in a professional learning community and for continuing professional growth. This coursework includes preparation to apply knowledge and skills in important key concepts and methods used in special education.",334,ED,Participating in a Professional Community,ED,141574,Prerequisites: Complete 2 years of any associate-level degreeANDAcademic Advisor approval.; Contact Hours: 3 lecture,3
"This course introduces students to basic procedural coding, which includes Current Procedural Terminology (CPT) and Ambulatory Patient Classifications (APCs). Issues of fraud and abuse, coding compliance, and compliance programs are emphasized. (Formerly BUSN 109)",109,HIT,Introduction to Procedure Coding,HIT,141574,Prerequisites: HLTH 110 with a grade of C or betterANDBIOL 130 with a grade of C or betterANDBIOL 130L with a grade of C or betterORPHYL 141 with a grade of C or betterANDPHYL 141L with a grade of C or betterANDPHYL 142 with a grade of C or betterANDPHYL 142L with a grade of C or betterORequivalentORinstructor approval.; Recommended Course Preparation: BUS101- Business Info SystemsICS101- Digital Tools for the Information World; Contact Hours: 3 lecture,3
"The third course in the standard four-course calculus sequence. Vector algebra, vector-valued functions, differentiation of functions of several variables, and optimization. (Formerly MATH 231)",243,MATH,Calculus III,Mathematics,141574,Prerequisites: MATH 242 with a grade of C or better.; Contact Hours: 3 lecture,3.0
"This course is a survey of the origins, teachings, practices, and present-day situation of the world's major religions: Buddhism, Christianity, Confucianism, Hinduism, Islam, Judaism, Shinto, Taoism, and Indigenous traditions.",150,REL,Introduction to the World's Major Religions,REL,141574,Prerequisites: None.; Contact Hours: 3 lecture,3
"This course is designed to introduce foundations in global politics from political, historical, and multicultural perspectives.",150,POLS,Introduction to Global Politics,POLS,141574,"Prerequisites: None.; Recommended Course Preparation: ENG22- Introduction to CompositionENG24- Reading, Reasoning, & Writing; Contact Hours: 3 lecture",3
"This course studies the philosophy, theory, and current operating procedures of a hotel front office. The class concentrates on the human relation skills necessary for effective guest and employee relations and the technical skills necessary to operate a manual, mechanical, or computerized front office operation.",152,HOST,Front Office Operations,HOST,141574,Prerequisites: None.; Recommended Course Preparation: HOST101- Introduction to Hospitality and Tourism; Contact Hours: 3 lecture,3
"This course is the second semester of a comprehensive two-semester course that provides a thorough introduction to the structure and function of the human body. This course covers the gross anatomy, histology, and physiology of the endocrine, cardiovascular, lymphatic, respiratory, digestive, urinary, and reproduction systems as well as basic concepts of inheritance and development. Students will be expected to learn details of anatomy and physiology as well as apply those details in the broader context of whole body function and homeostasis. This course is the companion course to PHYL 142L.",142,PHYL,Human Anatomy and Physiology II,PHYL,141574,Prerequisites: PHYL 141 with a grade of C or betterANDPHYL 141L with a grade of C or better or equivalentANDPHYL 142L with a grade of C or better orconcurrently enrolled in PHYL 142L.; Recommended Course Preparation: BIOL101- Biology and SocietyMICR130- General Microbiology; Contact Hours: 3 lecture,3
