course_desc,course_number,course_prefix,course_title,dept_name,inst_ipeds,metadata,num_units
"This is a music class that focuses on Hawaiian songs, the stories that accompany those songs, and how the motions of the hula interact with both the lyrics and the stories. May be repeated up to 6 credits.",277,MUS,"Mele, Mo‘olelo, and Motion",Music,141990,Lecture Hours: 3,3-6
"Basic Theory and Aural Skills develops students’ skills in music reading and music perception through notation, sight singing and dictation exercises. Students learn how to notate simple rhythms in simple and compound time; learn to recognize intervals, scales, triads, seventh chords and harmonic functions; and learn how to analyze non-modulating harmonic progressions in root position.",280,MUS,Basic Theory and Aural Skills,Music,141990,Pre: Credit for MUS 108; Lecture Hours: 3,3
"Students will investigate important topics in music, such as specific people, genres, or periods. Classes may include a performance component. Specific course information will be made available in the schedule of classes. May be repeated up to 9 credits with different topics.",296,MUS,Special Topics in Music,Music,141990,Lecture Hours: 3,3
"An introduction to Hawaiian Limu biology, ecology, and diversity. Students will learn about the historical, current, and potential uses of Limu and choose a species to research. An introduction to Limu groups (red, green and brown) and sustainable cultivation. Students will learn about the cultural significance and history of Limu in Hawai‘i.",155,HWST,Nā Limu Hawai‘i: Hawaiian Seaweeds and their Uses,Natural Sciences,141990,Lecture Hours: 3,3
"Students will study the various morphologies of local limu species and learn basic limu hatchery and farming techniques such as tumble culture or attached cultivation methods. Hands-on experience in the cultivation, and instruction in the equipment necessary to monitor and manage the cultivation system will take place in the hands-on laboratory. Students are introduced to media preparation, sterile technique, various Limu cultivation methods, and stereomicroscopy. Students will learn seeding techniques for re-planting Limu in critical habitats. Additionally, some lab skills such as DNA extraction/sequencing, and lipid extractions will be covered.",155L,HWST,Nā Limu Hawai‘i: Hawaiian Seaweeds and their Uses Lab,Natural Sciences,141990,Pre: Completed or concurrently enrolled in HWST 155.; Lab Hours: 3,1
"This course provides an overview of statewide issues and organizations involved with ocean and freshwater activities, including management, education, research and business. It also provides an orientation to the Marine Option Program (MOP) and reviews the requirements of the MOP certificate. The course explores opportunities for internships, projects and careers related to water environments. The course will present guidelines on proposal writing, project implementation, data collection and interpretation, and final report preparation and presentation. This course is taught via HITS interactive television with participation of students and faculty throughout the UH system.",101,OCN,Introduction to the Marine Option Program,Oceanography,141990,"Pre: “C” or better in MATH 24, 25, 26, 28, 29, 75X or higher.; Lecture Hours: 1",1
"This course will introduce students to the basic principles of environmental science and sustainability as they apply to analysis of environmental systems on a global scale. The integrated natures of ocean, terrestrial and atmospheric systems will be introduced by first introducing the Earth’s major ecosystems and then discussing their coupled integration. The concepts of sustainability will be infused into the course with an emphasis on the importance of sustaining resources and mitigating pollution to ecosystems. This issue of sustainability will be approached from the perspective of the impact that 9 billion or more people will impose upon the planets resources and ecosystems. Similarly, this course will include the concepts of sustainability with Native Hawaiian culture and indigenous knowledge.",102,OCN,Introduction to the Environment and Sustainability,Oceanography,141990,Lecture Hours: 3,3
Scientific approach to evaluating human-caused environmental challenges and their potential solutions.,120,OCN,Global Environmental Challenges,Oceanography,141990,Lecture Hours: 3,3
"An introductory course to oceanography covering the dimensions of the science of oceanography, the physical and chemical properties of sea water, waves, tides, currents, life in the ocean, and the geologic structure of the ocean floor, environmental concerns, and human use of the oceans.",201,OCN,Science of the Sea,Oceanography,141990,Lecture Hours: 3,3
"Experiments, computer exercises and field trips demonstrating the geological, physical, chemical and biological principles, and equipment, of earth and ocean sciences.",201L,OCN,Science of the Sea Lab,Oceanography,141990,Pre: Credit for or registration in OCN 201 or equivalent preparation or consent of instructor.; Lab Hours: 3,1
"Pacific Surf Science and Technology is a lecture-based course that showcases scientific and industry aspects of the surfing world for surfers and non-surfers. The course takes a scientific approach to understanding the natural processes that create and influence Waves and surf conditions, while also introducing many ocean safety concepts relating to the environment and the popularity of ocean recreation. A weather and surf journal along with weekly campus field excursions dedicated to studying weather phenomena adds an essential experiential component to the course.",260,OCN,Pacific Surf Science and Technology,Oceanography,141990,Lecture Hours: 3,3
"OCN 260L is a field lab designed to run concurrently with OCN 260, Pacific Surf Science and Technology. The course presents the surfing world through laboratory and field activities, including surfing demonstrations and instruction, learning water safety techniques, studying board design at surfboard manufacturing shops, and speaking with local industry professionals. Meteorology and surf forecasting techniques are covered through on site weather observation activities, and physical processes involved in shaping waves as they approach a shoreline will be examined through several coastal studies.",260L,OCN,O‘ahu Surf Science and Technology Lab,Oceanography,141990,Pre: Credit for or registration in OCN 260.; Lab Hours: 3,1
"This course situates Hawai‘i in the larger context of Oceania and exposes students to issues, themes, values, and practices across the region. It also introduces students to the geography, societies, histories, cultures, and arts of Oceania, including Hawai‘i. This course combines lecture and discussion that emphasize Pacific Islander perspectives and experiences.",108,PACS,Pacific Worlds: an Introduction to Pacific Islands Studies,Pacific Islands Studies,141990,Lecture Hours: 3,3
"Covers a wide range of drugs with emphasis on sites and mechanism of action, toxicity, fate and uses of major therapeutic agents. This course is intended for students in nursing and allied health fields.",203,PHRM,General Pharmacology,Pharmacology,141990,Pre: Grade of “C” or better in ZOOL 141 and ZOOL 142.; Lecture Hours: 3,3
"Great philosophical issues, theories, and controversies. Course will focus on issues such as the problem of determinism, the problem of induction, the problem of distributive justice, the problem of the highest good, and the problem of the function of government.",100,PHIL,Introduction to Philosophy: Survey of Problems,Philosophy,141990,Lecture Hours: 3,3
"Social and individual values, obligations, rights, and responsibilities. Course will cover normative theories and their applications to business, medicine, ethics and sexual relations.",101,PHIL,Introduction to Philosophy: Morals and Society,PHIL,141990,Lecture Hours: 3,3
"Introductory course in selected schools of Asian thought. Universal issues/problems examined from Asian perspective. Focus will be on Indian, Chinese, and Japanese traditions.",102,PHIL,Introduction to Asian Philosophy: Asian Traditions,PHIL,141990,Lecture Hours: 3,3
"A study of the foundations and development of rational thought and communication and their applications. Includes analysis of deductive reasoning, formal and informal fallacies, and the use of symbolic systems.",110,PHIL,Introduction to Logic,PHIL,141990,Lecture Hours: 3,3
Introduction to the theory of arguments based on probabilities and to the theory of decision-making in the context of uncertainty.,111,PHIL,Introduction to Inductive Logic,PHIL,141990,Lecture Hours: 3,3
The philosophical traditions of Greece and Rome between the 5th century BCE and the 5th century CE. Important works by four representative figures (two from Classical Greece and two from the Roman tradition).,211,PHIL,Ancient Philosophy,Philosophy,141990,Lecture Hours: 3,3
"Introduction to the history of philosophy based on texts or translations of “modern” works, that is works originally written in a modern European language.",213,PHIL,Modern Philosophy,Philosophy,141990,Lecture Hours: 3,3
"Characteristics of science, historical development of scientific concepts, and interactions with society illustrated by topics from physical sciences, with emphasis in physics and chemistry. Designed for non-science majors.",122,PHYS,Introduction to Science: Physical,Physics,141990,"Pre: Credit in Math 25, 26, 28, 29, 75X or higher or equivalent.; Lecture Hours: 3",3
Lab experiments illustrating topics and methods in the Physical Sciences with emphasis in Physics and Chemistry. Designed for nonscience majors.,122L,PHYS,Introduction to Physical Science Lab,PHYS,141990,Pre: Credit for or registration in PHYS 122 or consent of instructor.; Lab Hours: 3,1
"A noncalculus one semester course for preprofessional or nonengineering majors. Study of the basic concepts of physics, including the fundamental principles and theories in mechanics, energy, and waves.",151,PHYS,College Physics I,PHYS,141990,"Pre: Credit for or registration in MATH 140 or higher, or consent of instructor; Lecture Hours: 3",3
"Experiments in statics, mechanics, energy, waves, and friction.",151L,PHYS,College Physics I Lab,PHYS,141990,Pre: Credit for or registration in PHYS 151.; Lab Hours: 3,1
"A noncalculus, one-semester course for pre-professional or nonengineering majors. Study of the basic concepts of physics, including the fundamental principles and theories in electricity, magnetism, optics, and modern physics.",152,PHYS,College Physics II,PHYS,141990,"Pre: Credit for PHYS 151 or equivalent, or consent of instructor.; Lecture Hours: 3",3
"Experiments in electricity, magnetism, optics, and modern physics.",152L,PHYS,College Physics II Lab,PHYS,141990,Pre: Credit for or registration in PHYS 152.; Lab Hours: 3,1
"This is the first of a rigorous, calculus-based course in physics for the professional or engineering majors. The study of the concepts of physics including the fundamental principles and theories of mechanics, energy, waves and thermodynamics.",170,PHYS,General Physics I,PHYS,141990,Pre: Credit for MATH 241 (formerly MATH 205) or higher or equivalent or consent of instructor; Lecture Hours: 4,4
"This laboratory course is a rigorous, calculus-based study for professional or engineering majors. Laboratory exercises are designed to reinforce the fundamental concepts of kinematics, mechanics, energy, waves and thermodynamics.",170L,PHYS,General Physics I Lab,PHYS,141990,Lab Hours: 3,1
"This is the second in a rigorous, calculus-based physics course for the professional or engineering major. The study of the concepts of physics including the fundamental principles and theories of electricity, magnetism, light, and optical theory.",272,PHYS,General Physics II,PHYS,141990,Pre: Credit for MATH 242 (formerly MATH 206) or higher or equivalent and a grade of “C” or better in PHYS 170 or consent of instructor; Lecture Hours: 3,3
"This laboratory course is a rigorous, calculus-based study for professional or engineering majors. Laboratory exercises are designed to reinforce the fundamental concepts of electricity, magnetism, light and optical theory.",272L,PHYS,General Physics II Lab,PHYS,141990,Pre: Credit for or registration in PHYS 272.; Lab Hours: 3,1
"This course focuses on the study of physical optics, special relativity, quantum mechanics, solid state physics, atomic and nuclear physics, and elementary particle physics.",274,PHYS,General Physics III,Physics,141990,"Pre: Credit for PHYS 272 and PHYS 272L, and credit for or registration in MATH 243 (formerly MATH 231), or consent of instructor.; Lecture Hours: 3",3
"PHYL 141 is the first semester of a comprehensive two-semester course which provides a thorough introduction to the structure and function of the human body. PHYL 141 covers the gross anatomy, histology, and physiology of the integumentary, skeletal, muscular, and nervous systems. Students will be expected to learn details of anatomy and physiology as well as applying those details in the broader context of whole body function and homeostasis. The covered topics include body orientation, chemical level, cellular level, tissue level, integumentary system, bone tissue, skeletal system, joints, muscular tissue, muscular system, nervous tissue, spinal cord and spinal nerves, brain and cranial nerves, autonomic nervous system, and special senses. Formerly ZOOL 141.",141,PHYL,Human Anatomy and Physiology I,Physiology,141990,Lecture Hours: 3,3
"PHYL 141L is the laboratory course of Human Anatomy and Physiology I and it provides a thorough introduction to the structure and function of the human body. PHYL 141L covers the gross anatomy, histology, and physiology of the integumentary, skeletal, muscular, and nervous systems. Students will be expected to learn details of anatomy and physiology through models, dissections, and physiological experimentations. Students will also apply those details in the broader context of whole body function and homeostasis. The covered topics include body orientation, chemical level, cellular level, tissue level, integumentary system, bone tissue, skeletal system, joints, muscular tissue, muscular system, nervous tissue, spinal cord and spinal nerves, brain and cranial nerves, autonomic nervous system, and special senses. Formerly ZOOL 141L.",141L,PHYL,Human Anatomy and Physiology I Lab,PHYL,141990,Pre: Credit for or registration in PHYL 141.; Lab Hours: 3,1
"PHYL 142 is the second semester of a comprehensive two-semester course which provides a thorough introduction to the structure and function of the human body. PHYL 142 covers the gross anatomy, histology, and physiology of the endocrine, cardiovascular, lymphatic, respiratory, digestive, urinary, reproduction systems as well as basic concepts of inheritance and development. Students will be expected to learn details of anatomy and physiology as well as applying those details in the broader context of whole body function and homeostasis.  Formerly ZOOL 142.",142,PHYL,Human Anatomy and Physiology II,PHYL,141990,Pre: A grade of C or better in PHYL 141.; Lecture Hours: 3,3
"PHYL 142L is the laboratory course of PHYL 142 (Human Anatomy and Physiology II) and it provides a thorough introduction to the structure and function of the human body. PHYL 142L covers the gross anatomy, histology, and physiology of the endocrine, cardiovascular, lymphatic, respiratory, digestive, urinary, reproductive systems as well as basic concepts of inheritance and development. Students will be expected to learn details of anatomy and physiology through models, dissections, and physiological experimentations. Students will also apply those details in the broader context of whole body function and homeostasis.  Formerly ZOOL 142L.",142L,PHYL,Human Anatomy and Physiology II Lab,PHYL,141990,Pre: Credit for or registration in PHYL 142.; Lab Hours: 3,1
"Introduction to politics as a human activity. Discusses theories, ideologies, systems, and processes of politics.",110,POLS,Introduction to Political Science,Political Science,141990,Lecture Hours: 3,3
Power economics and world politics from cross-national perspectives. Discussion of U.S. foreign policy since 1945.,120,POLS,Introduction to World Politics,Political Science,141990,Lecture Hours: 3,3
"Focus on American politics and government on the basis of tradition and continuity. Covers: overview of constitutional development, institutions, processes, and participants of the American political system and alternative interpretations.",130,POLS,Introduction to American Government,Political Science,141990,Lecture Hours: 3,3
"Introduction to the study of political institutions, processes, and issues in Hawai‘i.",180,POLS,Introduction to Hawaiian Politics,Political Science,141990,Lecture Hours: 3,3
"The course introduces students to the analysis of the relationship between politics and film. Topics covered in the course will include the impact of films and the film industry on politics, the impact of politics on film, and methods for understanding the representational practices of film.",243,POLS,Introduction to Politics and Film,Political Science,141990,Lecture Hours: 3,3
"An introductory course with emphasis on principles of human behavior. Topics covered include motivation, learning, perception, emotion, development, personality, states of consciousness, group processes, problem solving and thinking, and methods of inquiry.",100,PSY,Survey of Psychology,Psychology,141990,Lecture Hours: 3,3
"Focus is on understanding, evaluating and improving adjustment. Includes study of theories, concepts and techniques concerning personal growth and behavior change.",170,PSY,Psychology of Adjustment,Psychology,141990,Lecture Hours: 3,3
"Survey of topics in psychology relevant to gender and its impact on the lives of women and men: socialization of gender, mental health, racial identity, majority-minority status, sexual orientation, life-span issues, and violence. (Cross-listed as WGSS 202)",202,PSY,Psychology of Gender,Psychology,141990,Pre: A grade of “C” or better in WGSS 151 or PSY 100 or consent of instructor.; Lecture Hours: 3,3
"Provides an overview of research design strategies used in psychological research. Topic covered include the scientific method; reviewing literature for hypothesis development; ethical issues in research; the operational definition of variables; observational, self-report and experimental methods; data analysis; inferential hypothesis testing; and the American Psychological Association writing style. The course furnishes students with the fundamentals of research that all psychology majors should be aware of, regardless of whether they plan to pursue a research career. Emphasis is placed on the critical evaluation of psychological research as it is reported in the popular media and research periodicals.",212,PSY,Survey of Research Methods,Psychology,141990,Pre: Grade of C or better in PSY 100; Lecture Hours: 3,3
"Concepts and principles used in clinical practice: dynamics, diagnosis, and treatment of abnormal behavior. Compares and contrasts the different patterns of abnormal behavior. Examines the differences in theoretical models for understanding maladaptive behavior.",224,PSY,Abnormal Psychology,Psychology,141990,Pre: Grade of C or better in PSY 100; Lecture Hours: 3,3
"This course covers statistical methods related to behavioral sciences including frequency distributions, graphic methods, central tendency, variability, correlation, reliability, and tests of significance.",225,PSY,Statistical Techniques,Psychology,141990,"Pre: Credit in a 100-level (or above) Social Science course, placement into English 100, and placement into Math 103 or higher; or consent of instructor.; Lecture Hours: 3",3
"This course examines the emotional, mental, physical, and social development of individuals from infancy to adulthood with special attention to interests abilities and critical issues at successive developmental stages.",240,PSY,Developmental Psychology,Psychology,141990,Pre: Grade of C or better in PSY 100 or consent of instructor.; Lecture Hours: 3,3
"Examines the emotional, mental, physical, and social development of individuals from infancy to adulthood with special attention to the impact of racism at each developmental stage.",241,PSY,Applied Developmental Psychology,Psychology,141990,Pre: Grade of C or better in PSY 100; Lecture Hours: 3,3
"This course will provide students with an understanding of the relationship of social roles on human behaviors and how interpersonal relationships, attribution theories, attitudes, group behaviors, and stereotypes affect human behaviors.",250,PSY,Social Psychology,Psychology,141990,Pre: Grade of “C” or better in PSY 100.; Lecture Hours: 3,3
"Examines topic areas in the field of human sexuality including anatomy/physiology, sexual response, and sexual themes in society. Emphasizes understanding of one’s sexuality through decision-making and communication skills.",251,PSY,Human Sexuality,PSY,141990,Pre: Grade of C or better in PSY 100; Lecture Hours: 3,3
"Explores the reasons for conflict and the different approaches for seeking resolution for conflict. Studies personal and societal value systems, the psychology of how people respond to conflict, the impact of culture on conflict styles, communication skills useful in dealing with conflict, and alternative resolution strategies. Practices mediation skills as a third party intervention method.",253,PSY,ConQict Resolution & Mediation,PSY,141990,Pre: Pre-Requisite: Grade of C or better in PSY 100; Lecture Hours: 3,3
"This course explores how social psychological concepts are utilized in media, including literature, film, and television. The course emphasizes how social psychological theories are illustrated through fictional characters and situations along with investigating how accurately these characters and situations reflect real life research on said theories.",255,PSY,Applied Social Psychology,PSY,141990,Pre: A grade of C or better in PSY 100.; Lecture Hours: 3,3
"An introduction to the basic theoretical approaches to personality, how they are developed, changed and analyzed.",260,PSY,Psychology of Personality,PSY,141990,Pre: Grade of C or better in PSY 100; Lecture Hours: 3,3
"History, theories, nature of psychological problems, methods of assessment, forms of intervention, current developments.",270,PSY,Introduction to Clinical Psychology,PSY,141990,Pre: Grade of “C” or better in PSY 100.; Lecture Hours: 3,3
"This course provides an overview of trauma, covering the types of traumas experienced, the nature of trauma such as sexual abuse, combat, and natural disasters, how trauma affects individuals, grief reactions, and traumatic stress. It explores the professional’s response to trauma, vicarious traumatization, the use of trauma-informed care as a crisis intervention, comorbid disorders and general treatment issues.",271,PSY,Introduction to Trauma,PSY,141990,Pre: Grade of C or better in PSY 100 or consent of instructor.; Lecture Hours: 3,3
"This course offers students the opportunity to participate in the creation of academic learning experiences designed to meet individual needs, interests, aptitudes and desired outcomes. It is intended to serve the student, who, after completing the requirements of an introductory course, may wish to continue an in depth study of a particular topic or issue previously covered, or who may wish to reinforce understanding of concepts or relationships covered.",294,PSY,Special Topics: Psychology,PSY,141990,,3
"Introduction to the world’s major religions: Primitive, Hinduism, Buddhism, Shinto, Confucianism, Taoism, Judaism, Christianity, and Islam. Fieldtrips maybe required outside class time.",150,REL,Introduction to World’s Major Religions,Religion,141990,Lecture Hours: 3,3
Introduction to basic issues of the question of the meaning of human existence. Emphasis is placed upon the student analyzing his/her own beliefs and exploring alternative answers.,151,REL,Religion and the Meaning of Existence,Religion,141990,Lecture Hours: 3,3
Analysis of the origin and development of the early Christian message as set forth in the New Testament. Special attention will be given to the message of Jesus and Paul and its relevance to the modern world.,201,REL,Understanding the New Testament,Religion,141990,Lecture Hours: 3,3
Historical survey of the teachings and practices of the major religious traditions of India.,202,REL,Understanding Indian Religions,REL,141990,"Pre: Placement in ENG 100, or consent of instructor.; Lecture Hours: 3",3
Major Hawaiian religious teachings and practices from ancient times to the present. Investigation of cultural influence of Hawaiian religious beliefs; analysis of religious texts and relation to other traditions. This course may be applied to the BA language/culture core requirements at UH Mānoa.,205,REL,Understanding Hawaiian Religion,REL,141990,Lecture Hours: 3,3
"Exploration of Confucianism in its philosophical, cultural, and historical context in China.",206,REL,Understanding Confucianism,REL,141990,Lecture Hours: 3,3
Survey of major forms and practices of Buddhism.,207,REL,Understanding Buddhism,Religion,141990,Lecture Hours: 3,3
"This course explores and reflects on the presence of religions and religious themes in science fiction films and television shows. Students will also discuss the ethics of robots and other forms of artificial intelligence (AI). This course explores the presence of religious themes such as the messianic hero, immortality, free will and determinism, prophecy, evil, mysticism, and apocalypse in films and tv shows including Star Trek, Star Wars, the Matrix, I Robot, Avatar, Superman, and more.",212,REL,Science Fiction and Religion,Religion,141990,Lecture Hours: 3,3
"This course provides an introduction to the study of Polynesian religions through an exploration of the oral traditions of Hawai‘i, Aotearoa (New Zealand), French Polynesia (Tahiti et al.), and Samoa among others. In this class, students will gain a foundational understanding of important religious themes that permeate Polynesia. Main themes include but are not limited to deities’ forms & functions, cosmogonies, etiologies, and belief-regulated practices. Additionally, a portion of the semester will focus on belief narratives as vehicles for the transmission of knowledge and the significance of contemporary representation and self-representation of Polynesian religion and culture. This class will use comparative analysis between Hawaiian religion and the religious traditions of Aotearoa, French Polynesia, and Samoa to identify the fundamental concepts needed to understand Polynesian religions and explore how they are interconnected and interwoven into the fabric of our lives today. (Cross-listed as HWST 217)",217,REL,Understanding Polynesian Religions,Religion,141990,Lecture Hours: 3,3
"Students will investigate important topics in the study of religion such as Sacred Places, Religion and the Media, or Religion and Politics. A specific course description will be printed in the schedule of classes.",296,REL,Special Topics in Religion,Religion,141990,Lecture Hours: 3,3
"This course focuses on the fundamentals of oceanic voyaging by blending the traditions of Polynesian culture, history and skills with modern science and technology. An interdisciplinary approach is used in treating topics in astronomy, navigation, geology, oceanography, meteorology and archaeology. Students are introduced to the basic skills of seamanship and stewardship, including the techniques in navigational wayfinding and the impact of human activity on the island environments.",210,SCI,Polynesian Voyaging: Seamanship and Stewardship,Science,141990,Lecture Hours: 3,3
"Laboratory/field trip course designed to acquire seamanship skills and apply knowledge of astronomy, geology, oceanography, meteorology, marine biology, ethnobotany and archaeology through sailing and environmental exploring activities. Laboratory/field trip course is also designed to apply knowledge of Polynesian skills and modern science to the impact on the environment due to human settlement, especially in Hawai‘i.",210L,SCI,Polynesian Voyaging: Seamanship and Stewardship Lab,SCI,141990,"Pre: 1. Minimum water skills and survival requirements Student must demonstrate an: -Ability to swim a minimum of 500 yards in the open ocean using any strokes, except backstroke. -Ability to tread water for 30 minutes in the open ocean. (Note: Accredited water skill and survival tests passed within the past year are acceptable upon instructor approval. The swim test must be completed by the date of the first sailing lab.) 2. Health Clearance: from a licensed physician must be provided. (Note: Health clearance submitted within the past year is acceptable upon instructor approval. Health clearance must be submitted by the date of the first sailing lab.); Lab Hours: 3",1
STEM research class with a student engaged in independent research in topic areas related to Algae Studies. Credits vary from 1 – 4 based on the complexity of the research topic. May be repeated up to 6 credits. (3 hours cooperative education/work experience per week per credit.),295AL,SCI,Introduction to STEM Research in Algae,SCI,141990,Pre: Instructor Consent.,1-4
"SCI 295AS Introduction to STEM Research in Aerospace Science (variable 1-3 credits) offers a research experience in aerospace science, which emphasizes the application of the scientific method to a specific aerospace project. Repeatable up to 6 credits.  (3 hours cooperative education/work (COOP) experience per week per credit)",295AS,SCI,Introduction to STEM Research in Aerospace Science,SCI,141990,Pre: Instructor consent,1-3
"offers a research experience in engineering, which emphasizes the application of the scientific method to a specific engineering project. Repeatable for up to 6 credits. (3 hours cooperative education/work (COOP) experience per week per credit)",295EN,SCI,Introduction to STEM Research in Engineering,SCI,141990,Pre: Instructor consent.,1-3
"offers a research experience in study of Hawaiian medicinal plants for the health benefits, bioactive constituents, development of value added foods, and possible production of nutraceuticals. A total of four credits are necessary to meet the capstone requirement for the Certificate in Ethnopharmacognosy. May be repeated up to 6 credits. (3 hours cooperative education/work (COOP) experience per week per credit.)",295EP,SCI,Introduction to STEM Research in Ethnobotanical Pharmacognosy,SCI,141990,Pre: Instructor Consent.,1-4
offers a research experience in application of the principles and techniques of plant biotechnology in agricultural production and plant conservation. A total of four credits are necessary to meet the capstone requirement for the Certificate in Plant Biotechnology. May be repeated up to 6 credits. (3 hours cooperative education/work experience per week per credit.),295PB,SCI,Introduction to STEM Research in Plant Biotechnology,SCI,141990,Pre: Instructor Consent.,1-4
"SCI 295V offers a research experience in science, technology, engineering, and/or mathematics, emphasizing the application of the scientific method to a specific project. Repeatable for up to 6 credits. (3 hours cooperative education/work experience per week per credit)",295V,SCI,Introduction to STEM Research,SCI,141990,Pre: Instructor consent.,1-3
"This course covers statistical methods related to behavioral sciences including frequency distributions, graphic methods, central tendency, variability, correlation, reliability, and tests of significance.",225,SOCS,Statistical Analysis for Social Sciences,SOCS,141990,"Pre: Credit in a 100-level (or above) Social Science course, placement into English 100, and placement into Math 103 or higher; or consent of instructor.; Lecture Hours: 3",3
A work-study course providing opportunities to reinforce skills learned in the Social Science areas and to apply those skills in actual job situations. May be repeated up to 6 credits.,193,SSCI,Cooperative Arts and Science Education,SSCI,141990,Pre: Minimum of 12 credit hours of general curricula.,1-4
"A work-study course providing opportunities to upgrade and diversify knowledge and skills learned in the behavioral and social sciences, and to apply these in job situations. (Practicum)",293,SSCI,Cooperative Arts and Science Education,Social Work,141990,Pre: SSCI 193V,1-4
"Orientation to the profession of social work; the nature and scope of social work, historical development, values and philosophy, methods of practice, scope, and aims.",200,SW,The Field of Social Work,Social Work,141990,Pre: Credit for ENG 22 or ENG 23 or placement in ENG 100.; Lecture Hours: 3,3
"This course is an introduction to the scientific discipline of sociology. It will focus on key concepts, main theoretical perspectives, and research findings used by sociologists to explain the social world and social interaction. The course examines the fundamental components and institutions that makeup the structure of human societies as well as the basic processes and direction of social change.",100,SOC,Survey of General Sociology,Sociology,141990,Lecture Hours: 3,3
"This course focuses on race and ethnic relations from local (Hawaii), national, and international perspectives; patterns of race/ethnic relations; and the social, economic, and political problems associated with racial/ethnic conflict.",214,SOC,Introduction to Race and Ethnic Relations,SOC,141990,Lecture Hours: 3,3
This course is a theoretical and substantive survey of the nature and causes of social problems; selected topics may vary from semester to semester.,218,SOC,Introduction to Social Problems,SOC,141990,Lecture Hours: 3,3
"This course focuses on juvenile delinquency in the U.S. and examines the nature of and trends in juvenile delinquency, explanations for and theories of juvenile delinquency, and institutional responses to and treatment of juvenile delinquency in the U.S. juvenile justice system.",231,SOC,Introduction to Juvenile Delinquency,SOC,141990,Lecture Hours: 3,3
"SOC 251 is the study of human relationships within courtship, marriage, and the family as influenced by culture and society. It is designed to challenge students to re-examine assumptions regarding behavior, decisions, choices, and motivations in interpersonal relationships. The course places particular emphasis on diverse family forms, and the changing nature of how we define family.",251,SOC,Introduction to Sociology of the Family,SOC,141990,Lecture Hours: 3,3
"Introduction to basic structures of the Spanish language emphasizing speaking, writing, listening and reading. Oral communication emphasized to provide students with the right pronunciation vocabulary and the control of basic grammar. Introduction to Hispanic culture.",101,SPAN,Beginning Spanish I,Spanish Language,141990,Lecture Hours: 4,4
"Continues SPAN 101 through reading, speaking, writing and listening. Oral communication emphasized. Utilizes videos, stories and songs. Deals with Hispanic culture and the basic knowledge of the history, geography, and the traditions of Spanish speaking countries.",102,SPAN,Beginning Spanish II,Spanish Language,141990,Pre: Credit for SPAN 101 or consent of instructor.; Lecture Hours: 4,4
"Continuation of SPAN 102. Further refinement of basic language skills. Increased control over structures and idioms in written and oral expression. Reading about Hispanic culture, society, history and literature.",201,SPAN,Intermediate Spanish I,Spanish Language,141990,Pre: Credit for SPAN 102 or consent of instructor.; Lecture Hours: 3,3
"Continuation of SPAN 201. Further refinement of basic language skills including vocabulary development beyond the 201 level. Increased control over structures and idioms. Includes reading about literature, culture and society.",202,SPAN,Intermediate Spanish II,Spanish Language,141990,,3
"This course introduces students to the basic principles of human communication. Students will receive practice in improving their competency in the areas of public speaking, specifically in informative and persuasive speaking.",151,SP,Personal and Public Speech,Speech,141990,,3
Introduction to basic principles of interaction between two people. Emphasis is on enhancement of skills in a variety of interpersonal contexts.,181,SP,Introduction to Interpersonal Communication,Speech,141990,,3
"This course provides students with the opportunity to build on their public speaking skills through extensive practice in speech preparation and delivery techniques. This course will focus on how to organize a presentation, develop rhetorical skills, and use analytical skills.",251,SP,Principles of ENective Public Speaking,SP,141990,Pre: Grade of “C” or better in ENG 100 or credit for SP 151.; Lecture Hours: 3,3
"SP 253 develops writing, reading, critical thinking, and communication skills. Students will learn to develop techniques to researching and presenting arguments in an effective and articulate manner.",253,SP,Argumentation and Debate,SP,141990,Pre: Grade of “C” or better in ENG 100 or credit for SP 151.; Lecture Hours: 3,3
"Introduces theories and strategies for managing communication in organizations. Students will gain an understanding of how communication functions by addressing the self, maintaining interpersonal relationships, problem solving and decision-making, and the use of technology in the workplace.",261,SP,Organizational Communication,SP,141990,Lecture Hours: 3,3
"An introduction to the art of drama and theatre. Students study selected plays that are representative of important playwrights and historical periods. These plays are studied in their historical context and provide a basis for understanding elements and styles of drama. Theatre production will also be explored by considering the functions of actors, audiences, designers, playwrights and technicians.",101,THEA,Introduction to Drama and Theatre,Theatre,141990,Lecture Hours: 3,3
Introduction to theatrical unarmed stage combat. Maybe repeated up to 9 credits.,131,THEA,Beginning Unarmed Stage Combat,Theatre,141990,Lecture Hours: 3,3
Introduction to sword-fighting for the stage. May be repeated up to 9 credits.,132,THEA,Beginning Sword Stage Combat,Theatre,141990,Pre: Grade of “C” or better in THEA 131 or instructor consent.; Lecture Hours: 3,3
Continuing exploration of theatrical stage combat in assorted weapons. May be repeated up to 9 credits.,133,THEA,Stage Combat Workshop Level I,Theatre,141990,,3
"An exploration of theatrical performances and plays showcasing the people, places and history of Hawai’i.",177,THEA,Introduction to Theatre of Hawai’i,Theatre,141990,Lecture Hours: 3,3
Beginning workshop experience in the practical application of theatre skills: (B) acting. THEA 200 is repeatable up to four credits in each alpha.,200B,THEA,Beginning Theatre Practicum: (Acting),Theatre,141990,"Pre: for 200B, audition and performance of role in a THEA 260 production or similar performance deemed appropriate by instructor.",1
