course_desc,course_number,course_prefix,course_title,dept_name,inst_ipeds,metadata,num_units
"Advanced digital media techniques for creating high-quality video content that promotes social, cultural, and community engagement. Focus on writing and oral skills with emphasis on visual storytelling and distribution on broadcast and social media platforms.",470,SOCS,"Advanced Digital Media for Social, Cultural, and Community Engagement",Social Sciences,141574,Prerequisites: SOCS 370 or instructor approval.; Grade Option: A-F only.; Frequency of Course (when offered): Fall only.; Class Standing Restrictions: Junior standing or higher.; General Education Designation(s): DS,3
Focus on theoretical and practical methods for media design and production of high-quality creative digital content. Emphasis on social media strategies and oral communication skills to attract mass online audiences.,370,SOCS,Intermediate Digital Media Design and Production for the Social Sciences,Social Sciences,141574,Prerequisites: SOCS 270 or instructor approval.; Grade Option: A-F only.; Frequency of Course (when offered): Spring only.; Class Standing Restrictions: Junior standing or higher.; General Education Designation(s): DS,3
"Examines in a historical and comparative framework the economic, social, political, organizational, and administrative factors influencing the development, formulation, and implementation of social welfare policies in the U.S. Provides opportunity for the application of various models of social policy analysis in major areas of social welfare programming and service delivery.",630,SW,Social Welfare Policy and Services,Social Work,141574,Grade Option: A-F only.; Frequency of Course (when offered): Fall only; Major Restrictions: SW majors only.; Class Standing Restrictions: graduate standing.,3
"Examination and critical analysis of contemporary curriculum and instruction issues in social sciences. Concepts, theories, principles underlying active learning, critical thinking, values inquiry, assessment, and multidisciplinary approaches to integration of knowledge.",601,SOCS,Topics in Teaching Innovations,Social Sciences,141574,,3
Introduction to English phonetics and phonology. Includes an emphasis on the oral presentation of key phonological concepts and provides experience in English pronunciation tutoring.,460,SLS,English Phonology,Second Language Studies,141574,Class Standing Restrictions: Sophomore standing or higher.; General Education Designation(s): DS,3
"Introduction to practice skills with individuals, families, groups, and communities. A significant portion of class time is dedicated to writing instruction congruent with professional expectations.",303,SW,General Social Work Practice II,Social Work,141574,Prerequisites: SW 302 (complete with C or better) and majors only.; Corequisites: SW 391,3
"Capstone for SLS majors. Reflection on experiences via the major, articulation of professional values, exploration of diverse approaches to professionalism in SLS, and formal compilation of a professional portfolio. Senior standing or higher.",485,SLS,Professionalism in SLS,Second Language Studies,141574,Prerequisites: SLS 302 and SLS 303 .; Grade Option: A-F only.; Major Restrictions: SLS majors only.,3
"Theory and research in psycholinguistics as related to second language perception, production, acquisition, and instruction.",673,SLS,Applied Psycholinguistics and Second Language Acquisition,Second Language Studies,141574,"Prerequisites: SLS 601 or LING 422 , or consent.",3
Enrollment for degree completion.,695,SLS,Master’s Plan B/C Studies,Second Language Studies,141574,"Prerequisites: master’s Plan B or C candidate and consent.; Repeatable: Unlimited times, but credit earned up to six credits.; Grade Option: CR/NC only.",V
"Hands-on experience in language survey research including planning and creating survey instruments (both interviews and questionnaires), administering, compiling and analyzing survey data (quantitatively and qualitatively), and reporting the results.",674,SLS,Survey Research Methods in Second Language Studies,Second Language Studies,141574,Prerequisites: consent.; Frequency of Course (when offered): Once a year,3
"By 2050, more than a quarter of the world’s population will be 60 years of age or older. Explores what we know about aging today to encourage a lifetime of aging well.",435,SW,Back to the Future: Aging in Today’s Society,Social Work,141574,Prerequisites: PH 201 or SW 360 or WGSS 305 or PSY 100 or HDFS 230 or NURS 200 ; or consent.; Grade Option: A-F only.; Cross-Listed: COA 435 and PH 435,3
"Examines practices, theories, research, and perspectives on multilingual/EL teaching approaches. Topics include culturally and linguistically responsive approaches, collaboration, lesson planning, and adapting materials to promote the growth and development of multilingual/ EL learners.",644,SLS,Multilingual/EL Pedagogy,Second Language Studies,141574,Grade Option: A-F only.; Frequency of Course (when offered): Fall only; Cross-Listed: EDCS 644,3
"Study of U.S. social welfare institutional structures, programs, and policies addressing human need; focus on Hawaiʻi’s legislative processes and social service programs; emphasis on oral communication inherent to advocacy, legislative, and policymaking processes.",326,SW,Social Welfare as a Social Institution,Social Work,141574,Prerequisites: SW 325; Major Restrictions: SW majors only.; General Education Designation(s): DS,3
"Theoretical and applied aspects of language, culture, and society, and research methods in sociolinguistics, as they relate to second and foreign language issues.",660,SLS,Sociolinguistics and Second Languages,Second Language Studies,141574,Prerequisites: SLS 601 (or concurrent) or consent.,3
An examination of current trends in the field of social welfare.,380,SW,Topics in Social Welfare,Social Work,141574,Major Restrictions: SW majors only.; General Education Designation(s): DS,V
Issues in theory and research in second language acquisition of child and adult.,750,SLS,Seminar in Second Language Acquisition,Second Language Studies,141574,Prerequisites: consent.; Repeatable: Unlimited times,3
"Practice course builds upon the generalist framework and foundation content presented in 606. Special emphasis is given on models for assessment, intervention, and evaluation of practice with families and groups. Relevant theories of groups and the principles of group dynamics and group work methods are examined in regard to task, therapeutic, psychoeducational, and social development groups. Family content includes structural, behavioral, communication/experiential, and culturally-specific theories of intervention.",607,SW,Social Work Practice with Families and Groups,Social Work,141574,Prerequisites: SW 606; Grade Option: A-F only.,3
Second language/dialect use in multilingual communities.,760,SLS,Seminar in Second Language Use,Second Language Studies,141574,Prerequisites: consent.; Repeatable: Unlimited times,3
"Examination of complex sociocultural factors that privilege some and oppress/marginalize others. Challenges commonly held tropes and complicates the discourse regarding individual, family, group, organizational and community development within the social environment. Recommended:",360,SW,Human Behavior and the Social Environment,Social Work,141574,Major Restrictions: SW majors only.; General Education Designation(s): DS,3
"Orientation to the profession of social work; historical development, values and philosophy, scope and aims.",200,SW,The Field of Social Work,Social Work,141574,General Education Designation(s): DS,3
Variable topics in special areas of second language studies: (E) second language learning; (N) second language analysis; (P) second language pedagogy; (R) second language research; (U) second language use.,480E,SLS,Topics in Second Language Studies: second language learning,Second Language Studies,141574,Repeatable: 3 times in different topics.; Class Standing Restrictions: Sophomore standing or higher.,3
Survey of approaches to discourse; microanalytic qualitative research; theory and methodology.,678,SLS,Discourse Analysis in Second Language Research,Second Language Studies,141574,Prerequisites: SLS 660 or consent.,3
Discipline-specific professional development for PhD students in SLS/Applied Linguistics; promotes understanding of expectations in PhD study; building of professional identity.,701,SLS,Professional Development in Second Language Studies,Second Language Studies,141574,Prerequisites: Instructor consent.; Repeatable: 2 times.; Frequency of Course (when offered): Fall only,3
"Overview of aging from the biopsycho, socioeconomic and cultural perspectives. Explores common theories of aging. Emphasis on bridging the gap between the realm of concepts and theories, and the world of practice in gerontology.",639,SW,Social and Cultural Aspects of Aging,Social Work,141574,Class Standing Restrictions: graduate standing or consent.,3
"Physical, social, cultural, psychological, and spiritual dimensions of dying, death, and bereavement.",637,SW,Death and Dying,Social Work,141574,Class Standing Restrictions: graduate standing or consent.,3
"Use of problem-solving processes and ethical models of decision-making in practice with individuals, families, groups, and communities.",402,SW,General Social Work Practice III,Social Work,141574,"Prerequisites: SW 303 , SW 326 , and SW 361 complete with C or better; and majors only.; Corequisites: SW 440 and SW 490 .",3
Variable topics in special areas of second language studies: (E) second language learning; (N) second language analysis; (P) second language pedagogy; (R) second language research methodology; (U) second language use.,680P,SLS,Topics in Second Language Studies: second language pedagogy,Second Language Studies,141574,Prerequisites: SLS 650 for (E); consent for (N) and (P); SLS 660 or consent for (U).; Repeatable: 1 time for different alphas.,3
"Survey of theories and research on second language learning by children and adults, learning naturalistically and in formal settings. Relationships are explored between SLA research and language teaching.",650,SLS,Second Language Acquisition,Second Language Studies,141574,Prerequisites: SLS 601 (or concurrent) or consent.,3
"An experienced-based introduction to college-level teaching; graduate students serve as student teachers to professors; responsibilities include supervised teaching, and participation in planning and evaluation.",799,SLS,Apprenticeship in Teaching,Second Language Studies,141574,Repeatable: Unlimited times; Grade Option: CR/NC only.; Class Standing Restrictions: graduate standing and consent.,V
"A wide range of emerging technologies for language learning and research will be explored. Online/face-to-face discussions and hands-on experiential learning are integrated with learner’s goals, best practices, and theoretical foundations.",618,SLS,Language and Learning Technologies,Second Language Studies,141574,Prerequisites: consent.; Frequency of Course (when offered): Once a year,3
Individual reading in various fields of second language studies.,699,SLS,Directed Reading/Research,Second Language Studies,141574,Prerequisites: consent of instructor.; Repeatable: Unlimited times; Grade Option: CR/ NC only.,V
"Develops necessary tools for effective reasoning and problem-solving through use and application of analytic techniques, including question formation, understanding/interpreting data presented in the public sphere, and evaluating the validity of sources.",150A,SOCS,Street Science: Evaluating and Applying Evidence in Daily Life,Social Sciences,141574,Grade Option: A-F only. Honors Program restriction: Yes,3
"Introduction to and application of language of research, theoretical concepts underlying advancement of knowledge, practical steps in research.",440,SW,Research Development in Social Welfare,Social Work,141574,"Prerequisites: completion of required junior-level SW courses (i.e., SW 302 , SW 303 , SW 325 , SW 326 , SW 360 , SW 361 , and SW 391 ) with C or better.; Corequisites: SW 402 and SW 490 .; Major Restrictions: SW majors only.; General Education Designation(s): DS",3
"Comparative study of two or more languages. Consideration of language transfer in second language learning, role of typological features.",642,SLS,Comparative Grammar and Second Languages,Second Language Studies,141574,Prerequisites: consent.,3
"Advanced instruction to field education; application of social work knowledge, skills, and values to the field experience.",491,SW,Undergraduate Field Education III,Social Work,141574,"Prerequisites: SW 490 complete with C or better, and majors only.; Corequisites: SW 403",4
To preserve the cultural knowledge of kupuna as it relates to health and wellbeing. Disseminate cultural knowledge of health and well-being to social work students and students in allied health professions.,470,SW,Native Hawaiian Perspectives: A Cultural Context for Well-Being,Social Work,141574,Major Restrictions: SW or Social Welfare students only.,3
Research methodologies in second language and multilingual contexts.,775,SLS,Seminar in Second Language Research,Second Language Studies,141574,Prerequisites: consent.; Repeatable: Unlimited times,3
"Intermediate instruction to field education; application of social work knowledge, skills, and values to the field experience.",490,SW,Undergraduate Field Education II,Social Work,141574,"Prerequisites: SW 391 complete with C or better, and majors only.; Corequisites: SW 402 and SW 440 .",4
For interdisciplinary studies majors.,499,SLS,Directed Reading/Research,Second Language Studies,141574,"Prerequisites: a minimum cumulative GPA of 2.7 or a minimum GPA of 3.0 in major, or consent of department chair.; Repeatable: Unlimited times",V
Survey and analysis of second language teaching traditions and perspectives.,610,SLS,Introduction to Teaching Second Languages,Second Language Studies,141574,Class Standing Restrictions: graduate standing or consent.,3
Study of current social services for children in the U.S. with focus on familiarization of child welfare programs and services in Hawaiʻi.,475,SW,Social Services with Children,Social Work,141574,Class Standing Restrictions: senior standing or consent.,3
"Examination, comparison with conventional approaches; interpersonal relationships in language teaching.",612,SLS,Alternative Approaches to Second Language Teaching,Second Language Studies,141574,Prerequisites: consent.,3
To provide a holistic examination of issues and to explore culturally-anchored resolutions and practices to achieve social justice and health and well-being.,471,SW,Ke Aʻo Mau: Learning Preserved,Social Work,141574,"Major Restrictions: SW, Social Welfare, or PH students only.",3
Variable topics in special areas of second language studies: (E) second language learning; (N) second language analysis; (P) second language pedagogy; (R) second language research methodology; (U) second language use.,680U,SLS,Topics in Second Language Studies: second language use,Second Language Studies,141574,Prerequisites: SLS 650 for (E); consent for (N) and (P); SLS 660 or consent for (U).; Repeatable: 1 time for different alphas.,3
Variable topics in special areas of second language studies: (E) second language learning; (N) second language analysis; (P) second language pedagogy; (R) second language research methodology; (U) second language use.,680,SLS,(Alpha) Topics in Second Language Studies,Second Language Studies,141574,Prerequisites: SLS 650 for (E); consent for (N) and (P); SLS 660 or consent for (U).; Repeatable: 1 time for different alphas.,3
Examination of practice methods and intervention models; identification and analysis of issues related to practice. A significant portion of class time is dedicated to writing instruction congruent with professional expectations.,403,SW,General Social Work Practice IV,Social Work,141574,Prerequisites: SW 402 (C or better) and majors only.; Corequisites: SW 491,3
Key issues; overview and critique of published materials; practice in developing syllabi and other materials.,613,SLS,Second Language Listening and Speaking,Second Language Studies,141574,Prerequisites: consent.,3
Variable topics in special areas of second language studies: (E) second language learning; (N) second language analysis; (P) second language pedagogy; (R) second language research; (U) second language use.,480U,SLS,Topics in Second Language Studies: second language use,Second Language Studies,141574,Repeatable: 3 times in different topics.; Class Standing Restrictions: Sophomore standing or higher.,3
"Major historical descriptive, pedagogical aspects; pidgin and creole languages, linguistic change, language variation with an emphasis on Hawaiian, Asian, and Pacific issues. Work with actual language data.",430,SLS,Pidgin and Creole English in Hawaiʻi,Second Language Studies,141574,General Education Designation(s): DS,3
Individual research in the various fields of second language studies.,700,SLS,Thesis Research,Second Language Studies,141574,Prerequisites: consent of instructor.; Repeatable: Unlimited times; Grade Option: CR/NC only.,V
Survey of research on second language classrooms and analysis of methodological issues.,672,SLS,Second Language Classroom Research,Second Language Studies,141574,,3
"Philosophical and theoretical approaches, methodology, and ethics in second language qualitative research.",675,SLS,Second Language Qualitative Research,Second Language Studies,141574,,3
Methods and materials. Issues in teaching; survey of available materials and practice in their adaptation. Includes an emphasis on instruction and feedback in oral communication.,312,SLS,Techniques in Second Language Teaching: Reading and Writing,Second Language Studies,141574,Class Standing Restrictions: Sophomore standing or higher.,3
Current issues and problems.,730,SLS,Seminar in Second Language Education,Second Language Studies,141574,Prerequisites: consent only.; Repeatable: Unlimited times,3
"Develops necessary tools for effective reasoning and problem-solving through use and application of analytic techniques, including question formation, understanding/interpreting data presented in the public sphere, and evaluating the validity of sources.",150,SOCS,Street Science: Evaluating and Applying Evidence in Daily Life,Social Sciences,141574,Grade Option: A-F only.,3
"Statistical reasoning in the analysis of social science data, including descriptive statistics, exploratory data analysis, inference measures of association, decomposition of variance, and regression analysis. Lab required.",225,SOCS,Statistical Analysis for Social Sciences,Social Sciences,141574,Prerequisites: any 100 level social science course or consent.; General Education Designation(s): DS,3
Descriptive English grammar in relation to second language learning and teaching.,640,SLS,English Grammar,Second Language Studies,141574,,3
"Assessment of second language knowledge and skills. Topics include design, use, and analysis of assessments. Graduate standing only or consent.",611,SLS,Introduction to Second Language Assessment,Second Language Studies,141574,,3
Understanding and interpreting results of nomothetic and idiographic research; design principles and statistical analyses and their relationship to practices; use of published research.,640,SW,Introduction to Scientific Methods and Principles in Social Work,Social Work,141574,Grade Option: A-F only.; Frequency of Course (when offered): Fall only; Major Restrictions: SW majors only.; Class Standing Restrictions: graduate standing.,3
Interdisciplinary approach to problems relating to humans and their interactions with the world’s oceans and coasts. Focus includes institutions for governing the world’s oceans and coasts at all scales and on the role of scientific knowledge in managing marine and coastal resources.,735,SOCS,Ocean Policy and Management,Social Sciences,141574,"Prerequisites: OCN 331 , GEO 435 , or consent.; Repeatable: 1 time; Cross-Listed: OEST 735",3
"Designing, implementing, and evaluating language programs; systems-based approach to program and curriculum development.",630,SLS,Second Language Program Development,Second Language Studies,141574,Prerequisites: consent.,3
"Orientation to practice principles, concepts, values, knowledge base, and their application.",302,SW,General Social Work Practice I,Social Work,141574,Prerequisites: SW 200 (complete with C or better) and majors only.,3
"Fosters understanding of key societal and community issues, social science perspectives on them, the qualities of effective leadership, and invites examination of personal responsibilities, intentions, and abilities to make a difference on those issues.",124,SOCS,Leadership and Social Issues,Social Sciences,141574,Grade Option: A-F only.,3
"Introduction to the scientific principles of sustainability, including the ecology of managed and natural ecosystems, global change biology, ecological principles of natural resource management, renewable energy technologies, and the environmental impacts of humans.",251,SOCS,Scientific Principles of Sustainability,Social Sciences,141574,General Education Designation(s): DB,3
"Explores pilina (relationship, connection) of selected topics and issues of interest in the social sciences through Indigenous voices, perspectives, and scholarship.",396,SOCS,Pilina: Topics in Indigenous Social Sciences,Social Sciences,141574,Repeatable: 1 time; Grade Option: A-F only.; General Education Designation(s): DS,3
"Provides students with a body of knowledge, skills, and values that facilitate social work with Native Hawaiians.",472,SW,Cultural Factors in Work with Hawaiians,Social Work,141574,Major Restrictions: SW or Social Welfare students.,3
"Advanced issues in language testing research including recent developments in the following areas: language testing hypotheses, item analysis, reliability, dependability, and validity.",671,SLS,Research in Language Testing,Second Language Studies,141574,"Prerequisites: SLS 611 , SLS 670 , or consent.",3
Variable topics in special areas of second language studies: (E) second language learning; (N) second language analysis; (P) second language pedagogy; (R) second language research; (U) second language use.,480N,SLS,Topics in Second Language Studies: second language analysis,Second Language Studies,141574,Repeatable: 3 times in different topics.; Class Standing Restrictions: Sophomore standing or higher.,3
One credit is necessary for dissertation writing.,800,SLS,Dissertation Research,Second Language Studies,141574,Repeatable: Unlimited times; Grade Option: Satisfactory/Unsatisfactory only.,V
"Brings together topics, discussion, and peer support to increase success at UH Mānoa and the College of Social Sciences. The emphasis is on knowledge, skills, and behaviors leading to graduation and sharing the first-year experience.",101,SOCS,First Year Experience,Social Sciences,141574,,1
Variable topics in special areas of second language studies: (E) second language learning; (N) second language analysis; (P) second language pedagogy; (R) second language research; (U) second language use.,480,SLS,(Alpha) Topics in Second Language Studies,Second Language Studies,141574,Repeatable: 3 times in different topics.; Class Standing Restrictions: Sophomore standing or higher.,3
Variable topics in special areas of second language studies: (E) second language learning; (N) second language analysis; (P) second language pedagogy; (R) second language research; (U) second language use.,480P,SLS,Topics in Second Language Studies: second language pedagogy,Second Language Studies,141574,Repeatable: 3 times in different topics.; Class Standing Restrictions: Sophomore standing or higher.,3
"Prepares students for social work practice in mental health settings. Focused on engagement and assessment while emphasizing cultural, person in environment, and strengths-based approaches.",724,SW,Seminar in Social Work Practice in Mental Health,Social Work,141574,Prerequisites: completion of foundation courses.; Major Restrictions: SW majors only.,3
"Introduces undergraduate students to the major political, social, economic, cultural, technological, and historical dimensions of globalization. Special attention will be paid to globalization process that have impacted Hawaiʻi and the Asia-Pacific region.",180,SOC,Introduction to International and Global Studies,Sociology,141574,Grade Option: A-F only.; Cross-Listed: POLS 160; General Education Designation(s): FGB,3
"Basic social relationships, social structures, and processes.",100,SOC,Introduction to Sociology,Sociology,141574,General Education Designation(s): DS,3
Independent research under supervision of a thesis committee. Includes formal proposal and defense of finished research.,700,SW,Thesis Research,Social Work,141574,Repeatable: Unlimited times,V
"Students, on the basis of special interest, select a faculty member to work with on a problem for which planned individualized study or research is deemed advisable.",699,SW,Directed Reading and Research,Social Work,141574,Prerequisites: consent.; Repeatable: Unlimited times,V
"Social factors in disease and treatment; illness behavior, roles of patients and healers; nature of healing professions; use of medical services; alternative systems of medical organization.",354,SOC,Survey of Medical Sociology,Sociology,141574,General Education Designation(s): DS,3
"Schools, hospitals, industries, prisons, and government agencies analyzed in terms of self-actualization, alienation, human relations, communication, leadership, organizational conflicts.",419,SOC,Organizations and Society,Sociology,141574,General Education Designation(s): DS,3
Same as,746,SW,Individual or Group Research Project–Plan B,Social Work,141574,Grade Option: A-F only.,V
"Advanced topics related to crime, juvenile delinquency, and criminal justice explored sociologically.",431,SOC,Advanced Criminology & Delinquency,Sociology,141574,General Education Designation(s): DS,3
Women’s relations with the criminal justice system; types of women’s offenses; responses to women’s crime; women as victims; women as workers in the criminal justice system. Recommended: at least one WGSS course.,435,SOC,Women and Crime,Sociology,141574,"Prerequisites: SOC 300 , or WGSS 151 or any 200- or 300-level WGSS course; or consent.; Cross-Listed: WGSS 435; General Education Designation(s): DS",3
Same as,744,SW,Individual or Group Research Project–Plan B,Social Work,141574,Prerequisites: SW 743; Grade Option: A-F only.,V
"Basic social relationships, social structures, and processes.",100A,SOC,Introduction to Sociology,Sociology,141574,General Education Designation(s): DS Honors Program restriction: Yes,3
"Internship in public, private, or non-profit organizations providing opportunity for practical experience in addressing sustainability issues.",394,SOC,Internship for Sustainability and Social Justice,Sociology,141574,"Prerequisites: Consent of instructor.; Repeatable: 1 time.; Grade Option: A-F only.; Class Standing Restrictions: Sophomore standing or higher, or consent.; Cross-Listed: SUST 394",3
"Examines major criminal justice organizations-police, courts, and prisons. Using organizational theory, identifies the role of organizational goals, structure, resources, legitimacy, culture, and front-line workers in shaping criminal justice policy and practice.",337,SOC,Criminal Justice Organizations,Sociology,141574,"Prerequisites: SOC 100 or a 200-level SOC course, or consent.; General Education Designation(s): DS",3
"Persistence and change in economy, policy, religion, education, family, and other institutions of modern Japan.",357,SOC,Japanese Society and Culture,Sociology,141574,General Education Designation(s): DS,3
"Students pursue in-depth a specific topic in the areas of social planning, social policy analysis, evaluation of social programs, administration, supervision, and consultation. Selectively a comparative perspective is introduced and case studies used to illustrate concepts, principles, and techniques, with implications for practice. Meets seminar requirement.",731,SW,Social Policy Analysis,Social Work,141574,Prerequisites: SW 630 or consent.; Major Restrictions: SW majors only.,3
"In-depth study of research in a substantive area. Each seminar will be devoted to a particular topic: e.g., foster care of children, effectiveness of social work intervention, etc.",741,SW,Review of Research in Social Work,Social Work,141574,Prerequisites: SW 650; Major Restrictions: SW majors only.,3
Gender and race of paid and unpaid work in the formal and informal sectors of the economy; carework in households; unemployment; ethics of revaluing feminized work; labor rights: scope: local and global.,418,SOC,Women and Work,Sociology,141574,"Prerequisites: SOC 300 , or one 300-level WGSS or ES course; or consent.; Cross-Listed: ES 418 and WGSS 418; General Education Designation(s): DS",3
"Advanced practice course for students specializing in social work with children and families. Designed to provide students with an in-depth understanding of both theoretical formulations and therapeutic techniques for practice in the field of family and child welfare. Emphasis placed on the development of specialized knowledge and skills for assessment, intervention, and evaluation of a variety of common child and family practice situations.",717,SW,Social Work Practice with Children and Families,Social Work,141574,Prerequisites: completion of foundation courses.; Major Restrictions: SW majors only.,3
Introduction to quantitative methods in behavioral sciences. Introduction to general linear model as principle of data analysis. Course requires basic statistics. (Meets PhD common inquiry methods requirement or elective.),651,SW,Quantitative Methods I,Social Work,141574,,3
Examines politics of sustainability and technoscience with an explicit attention to social justice and power relations in society.,367,SOC,"Sustainability, Technoscience, and Social Justice",Sociology,141574,"Prerequisites: SOC 100 or any 200-level SOC course, or WGSS 151 or any 200- or 300-level WGSS course, or consent.; Grade Option: A-F only.; Frequency of Course (when offered): Fall only; Cross-Listed: SUST 367 and WGSS 367; General Education Designation(s): DS",3
Study of the dominant trend of economic change and its impact on society; globalization of economic activities and transformation of industrial society to postindustrial one; corporate restructuring and downsizing and their impact on employment and income distribution; gender relations in workplaces; the impact of globalization on the newly industrializing countries.,413,SOC,Economy and Society,Sociology,141574,Prerequisites: SOC 300 or consent.; General Education Designation(s): DS,3
"Basic analytic skills widely used in quantitative analysis of social science data, including descriptive statistics, rates and probability, comparison of groups, introduction to causal relationships, and application of these techniques to real life examples.",176,SOC,Introduction to Data Analysis,Sociology,141574,Grade Option: A-F only.; General Education Designation(s): FQ,3
"Social and research issues significant to delivery of long-term care services to the elderly; cost, quality, availability of services, evaluation of programs, role of family, formal and informal care services.",453,SOC,Analysis in Sociology of Aging,Sociology,141574,General Education Designation(s): DS,3
"Social and economic policies affecting women in families, education, social services, government, health care, the economy; public policy implementation and development; policy impact on women.",318,SOC,Women and Social Policy,Sociology,141574,"Prerequisites: SOC 100 or any 200-level SOC course, or WGSS 151 or any 200- or 300-level WGSS course; or consent.; Cross-Listed: WGSS 318; General Education Designation(s): DS",3
Explores current issues in the conceptualization and delivery of health care for women.,305,SOC,Women and Health,Sociology,141574,"Prerequisites: SOC 100 or any 200-level SOC course, or WGSS 151 or WGSS 202 , or POLS 110 ; or consent.; Cross-Listed: WGSS 305; General Education Designation(s): DS",3
"Explores how food, body, and other “matter of life” are imbedded in biopolitics from the feminist perspectives.",400,SOC,"Food, Body, and Women: Analysis of Biopolitics",Sociology,141574,"Prerequisites: SOC 300 , or one 300-level WGSS or ES course, or consent.; Grade Option: A-F only.; Frequency of Course (when offered): Spring only.; General Education Designation(s): DS",3
"Concepts used in crime, law enforcement, criminal justice, and corrections. Types of criminal behavior; costs and effects of control.",333,SOC,Criminology,Sociology,141574,General Education Designation(s): DS,3
"Current trends in field of social welfare. Recent courses have focused on forensic social work, immigrants and refugees, and leadership in human services. Meets seminar requirement.",680,SW,Topics in Social Welfare,Social Work,141574,Repeatable: 1 time in different topics.; Major Restrictions: SW majors only.; Class Standing Restrictions: graduate standing.,V
"Interrelationships between legal orders and other social institutions; use of “law” to change major status relationships, e.g., boss-worker, woman-man, child-adult.",433,SOC,Analysis in Law and Social Change,Sociology,141574,General Education Designation(s): DS,3
"Designed for students in the child and family concentration and builds upon past knowledge and skill development in practice classes and in the practicum. Students integrate, demonstrate, and extend earlier learning, acquire new knowledge, and learn and practice new skills. Organized around student case presentations in a consultation format. Meets seminar requirement.",718,SW,Seminar in Social Work Practice with Children and Families,Social Work,141574,Prerequisites: SW 717; Major Restrictions: SW majors only.,3
"Approaches to research in social inequality: community studies; historical and cross-cultural analyses of poverty, working class, middle class, power structure, social mobility, etc.",411,SOC,Analysis in Social Stratification,Sociology,141574,General Education Designation(s): DS,3
Law as a political enforcement of the social order; how it is organized and operates; determinants of effectiveness; ways it adapts to and facilitates changing social conditions.,332,SOC,Sociology of Law,Sociology,141574,General Education Designation(s): DS,3
"Use of mood- and mind-altering drugs in America among adults, youth, and cross-culturally. Illicit drug culture, psychedelics, and perception; social norms and deviant behavior.",335,SOC,Drugs and Society,Sociology,141574,General Education Designation(s): DS,3
Designed for gerontology specialization students to gain advanced knowledge for working with diverse older adults and their families. Emphasis on strength perspectives on aging.,727,SW,Seminar in Social Work with Older Adults,Social Work,141574,Prerequisites: SW 726; Major Restrictions: SW majors only.,3
"(3 Lec, 2 50-min Lab) Basic methods of sociology for production and analysis of data. Foundations for understanding research and for advanced courses in methods and statistics. Restricted to students in the honors program and required for students taking the honors track in sociology.",300A,SOC,Principles of Sociological Inquiry,Sociology,141574,Grade Option: A-F only.; General Education Designation(s): DS Honors Program restriction: Yes,4
"Examines the problem of violence, particularly sexual violence, over the life cycle. Offers gendered perspective in activities aimed at prevention and treatment of violence, and cross cultural perspectives.",446,SOC,Gender Violence Over the Lifecycle,Sociology,141574,"Prerequisites: SOC 300 , WGSS 151 or any 200- or 300-level WGSS course; or consent.; Cross-Listed: WGSS 446; General Education Designation(s): DS",3
"Biological and physiological changes associated with aging. Social and psychological factors associated with health maintenance. Major threats to health, changing patterns of morbidity and mortality of the aged.",696,SW,Health and Aging,Social Work,141574,Class Standing Restrictions: graduate standing.,3
Extending the study of scientific methods introduced in,650,SW,Research Designs and Data Analyses for the Evaluation of Practice Effectiveness,Social Work,141574,Prerequisites: SW 640; Grade Option: A-F only.; Frequency of Course (when offered): Spring only,3
"Social institutions, family, community, education, stratification, government, economy; impact of modernization and revolution on their contemporary transformation.",356,SOC,Chinese Society and Culture,Sociology,141574,Grade Option: A-F only.; General Education Designation(s): DS,3
"Effects of social institutions on individuals. Role of socioeconomic status, cultural background, family structure, peer group, schools, and occupational roles in socialization.",441,SOC,Social Structure and the Individual,Sociology,141574,General Education Designation(s): DS,3
"Relationships between law, politics, and society will be explored. Emphasis is placed on several dimensions of legality: legal “indeterminacy” and some of the many things that law does for us and to us; law’s response to violence; the connections between law and social change; access to the law and its sociological dimensions; how/why law fails and what happens when it does.",374,SOC,"Law, Politics and Society",Sociology,141574,"Prerequisites: SOC 100 or any 200 level SOC course, or a 100 level or 200 level POLS course, or consent.; Grade Option: A-F only.; Cross-Listed: POLS 374; General Education Designation(s): DS",3
"Prisons, jails, and other detention facilities across historical, social, and/or international contexts.",438,SOC,Prisons,Sociology,141574,Prerequisites: SOC 300 or consent.,3
"Augments existing courses, enhances practicum, and satisfies students’ expressed need for firmer understanding and working knowledge of the DSM, the prevailing diagnostic system for psychological disorders in the United States.",665,SW,Diagnosis and Assessment in Clinical Practice,Social Work,141574,Major Restrictions: SW majors only.; Class Standing Restrictions: Graduate students only.,3
"Didactic and experiential learning activity focuses on the major role functions of the social worker in the health field including assessment, contracting, counseling, advocacy, case management, discharge planning, family group work, community and team building. Covers health care policy, research directions in practice and social work management issues.",722,SW,Social Work Practice in Health Care,Social Work,141574,Prerequisites: completion of foundation courses.; Major Restrictions: SW majors only.,3
"Interrelations of deviance, criminology, juvenile delinquency, corrections, social control, sociology of law. Key concepts, theories.",336,SOC,Deviance and Social Control,Sociology,141574,General Education Designation(s): DS,3
Multiple social theories about different forms of formal and informal punishments and social control across different societies and times.,232,SOC,Introduction to the Sociology of Punishment,Sociology,141574,General Education Designation(s): DS,3
